"","ENSG00000007402","ENSG00000078399","ENSG00000080293","ENSG00000087086","ENSG00000089225","ENSG00000092054","ENSG00000096088","ENSG00000100433","ENSG00000110786","ENSG00000112175","ENSG00000112494","ENSG00000113296","ENSG00000116745","ENSG00000118526","ENSG00000121075","ENSG00000122852","ENSG00000123243","ENSG00000125414","ENSG00000125798","ENSG00000126233","ENSG00000127080","ENSG00000127241","ENSG00000131400","ENSG00000136352","ENSG00000136546","ENSG00000137675","ENSG00000137804","ENSG00000138944","ENSG00000139988","ENSG00000140465","ENSG00000141161","ENSG00000142661","ENSG00000143631","ENSG00000146839","ENSG00000152582","ENSG00000159708","ENSG00000159871","ENSG00000162892","ENSG00000163075","ENSG00000163380","ENSG00000163394","ENSG00000163463","ENSG00000164265","ENSG00000165762","ENSG00000166317","ENSG00000166448","ENSG00000166589","ENSG00000167107","ENSG00000168079","ENSG00000168484","ENSG00000168530","ENSG00000168878","ENSG00000169035","ENSG00000170423","ENSG00000171403","ENSG00000171557","ENSG00000171885","ENSG00000171954","ENSG00000178175","ENSG00000179240","ENSG00000179477","ENSG00000180209","ENSG00000180660","ENSG00000183607","ENSG00000184937","ENSG00000185303","ENSG00000185739","ENSG00000196581","ENSG00000197901","ENSG00000198203","ENSG00000204361","ENSG00000214140","ENSG00000224127","ENSG00000224149","ENSG00000229415","ENSG00000229526","ENSG00000233101","ENSG00000248801","ENSG00000255399","ENSG00000261213","ENSG00000275896","ENSG00000283175","ENSG00000283907","cg00327072","cg00348900","cg00646731","cg02004641","cg02021485","cg02102533","cg02105519","cg02248486","cg02422694","cg02916332","cg03124636","cg04460185","cg04499325","cg04697946","cg04863892","cg05050858","cg05453337","cg05471296","cg05487507","cg05740106","cg05743885","cg05996795","cg06055873","cg06103624","cg06651376","cg07302069","cg07438617","cg07858113","cg08398691","cg08705647","cg08940169","cg09017619","cg09197492","cg09646197","cg09825979","cg10089145","cg10303978","cg10474350","cg10996039","cg11423130","cg11724970","cg11849086","cg12196573","cg12232308","cg12444736","cg13337949","cg13717446","cg13789775","cg13858136","cg14359292","cg14400030","cg14809191","cg15241499","cg15320272","cg15565065","cg15797110","cg16082877","cg16326123","cg16561266","cg16617518","cg16872560","cg17147526","cg17470674","cg17496661","cg17504135","cg18103150","cg18261462","cg19153763","cg19177125","cg19585103","cg19759481","cg19800670","cg20293594","cg20293609","cg20591728","cg20747380","cg20749769","cg20780811","cg21299458","cg22623133","cg23173688","cg23194776","cg23432345","cg23440816","cg23452969","cg24033224","cg24121069","cg24439713","cg24704287","cg25228995","cg25408237","cg25637829","cg25828346","cg26292895","cg27318546","cg27391627","cg27508551","cancersite"
"TCGA-J1-A4AH-01A",208,10,11,134946,57,1,2,1,1,1,23,213,1,3,42,0,56,3,29,8,212,67,35,28,0,0,8,26,18,0,3,3,41,11,81,7,57,4,6,1,0,195,2,0,2,70,25,543,10,2,0,1,411,70,4,10,109,48,7,184,85,5,0,0,71,0,3,74,0,41,1,62,0,0,1,0,6,11,25,0,0,6,46,0.984085581126247,0.662081960628288,0.881771836749339,0.113115691456521,0.777105742962729,0.741055889524783,0.16868950682883,0.727273742424638,0.390817424233113,0.687331845755023,0.135334986167175,0.0422746131032478,0.064221893147819,0.685548734332907,0.799995492307625,0.85623714723646,0.957811898079365,0.431815483340544,0.71644737841189,0.969262133672315,0.412277823551579,0.220960646659343,0.577945853125521,0.92809949153063,0.963384711753931,0.561101806114236,0.591242401302878,0.179180406385009,0.828156212391743,0.903707264664859,0.82001040615944,0.422084006392901,0.823059026717129,0.96282106305333,0.777030731752935,0.0595564250692804,0.928302030517777,0.382212591140008,0.796249428537406,0.594580255856444,0.709146444737686,0.0323041876919134,0.380606482633031,0.178643788465668,0.413541528160906,0.204217504693429,0.0402963402878008,0.441717717862195,0.771937809291992,0.151072853052463,0.848160909553245,0.173619008184023,0.116792760627891,0.828026010456465,0.560448682245099,0.409992870635503,0.0515954551532838,0.984665391259781,0.0336507218151296,0.126062016743369,0.132669101177627,0.897663420235263,0.84671966162592,0.945104899717574,0.913459067867414,0.91774465837951,0.137571685729139,0.343692889031733,0.759873245132504,0.109405615896541,0.652661973448321,0.8965574411242,0.404296911194359,0.944674683517888,0.970083506823986,0.611120059531878,0.0258061292826181,0.291217934042777,0.615761908333737,0.37233351281802,0.728194369529348,0.961915639047425,0.357429537414776,0.884559873459485,0.170172446863482,0.649463346074429,0.955339971128684,0.82994034092242,0.0919824571438881,0.946185349373402,0.946358708381111,0.460731000251003,0.883458552647091,0.847425084476983,0.0563956738269436,0.790302260428853,0.421074184071702,"lung"
"TCGA-56-8622-01A",247,9,460,81388,396,0,673,146,4,98,189,79,0,64,166,31497,135,3,239,834,370,129,5466,590,145,18,27,178,432,3,7,822,1858,5,233,15,3713,4,160,11,0,142,16039,0,7,43,12,1399,13,2430,0,203459,6764,88,162,1853,1358,108,42,150,192,14,0,38,48,54621,12,2,0,321,1,37,0,1,256,84,33,99,198,0,2526,3,42,0.986059664897988,0.561692264803133,0.745970434210526,0.17924025937681,0.753113046743719,0.91258814466095,0.255866533491328,0.734200870817698,0.330722457992872,0.571795950202392,0.0343077247918743,0.0545465462585382,0.161818939733801,0.643589725843907,0.614207777916816,0.792540522998573,0.888642000442227,0.546411055581027,0.532394566070818,0.98789658590198,0.413283070078495,0.462298663689114,0.625502450530326,0.930993581802535,0.963725163786084,0.686824280785916,0.191663927247973,0.0179592461124281,0.783395046251306,0.711016696161502,0.785426477811444,0.459332051333158,0.702819246987553,0.948170975620903,0.586142850250321,0.266913119971654,0.677863631603525,0.0686847506686672,0.656259282950146,0.814794763748857,0.675333980261802,0.0221490125920873,0.562191951538122,0.0624805092391555,0.596898814281634,0.0812244155197043,0.0287672492705263,0.100192432274201,0.725669274094392,0.332328316955967,0.684554311608121,0.183740120316814,0.129860645380977,0.772520726987496,0.388048083991694,0.444480478024514,0.1756498536004,0.989864111617072,0.0153984522863866,0.251084749624796,0.243802152665492,0.811322620322163,0.928633809101906,0.974343456411605,0.879188023699334,0.83049270074354,0.240788682805007,0.33024974336729,0.696488077355566,0.300804724846997,0.488467143501682,0.873154787395898,0.394391052434206,0.91931883142116,0.872339550464921,0.652943873978992,0.238621635736113,0.381581119897612,0.690845676822346,0.471336837984288,0.769792262035206,0.956114742585277,0.510181188331129,0.888474897787589,0.241994307990481,0.640916344458637,0.980307470659358,0.902604708092228,0.213106753057546,0.782957361718471,0.868823893328485,0.566519770977857,0.919854393384146,0.756093235217377,0.0761583626930713,0.812975277126491,0.563922363113921,"lung"
"TCGA-39-5039-01A",1546,5,783,205878,447,2,5771,11,0,286,0,60,0,116,424,283520,628,0,513,2,180,35,31447,1301,227,0,4,77,4,2,5,10,10,0,70,115,476,13,763,14,0,29,11485,1,4,254,61,1261,45,70519,0,532872,57,13,1,44536,3452,7,41,52,2,6,0,83,279,340818,12,96,0,363,3,13,0,0,642,0,44,455,201,0,1424,0,25,0.984788901869453,0.693291560714348,0.696665847509729,0.029858096216075,0.646457436385866,0.922500244224649,0.026709986358756,0.333989592516852,0.175014758875538,0.453085125515001,0.0478316777515423,0.0249920319845776,0.0760203211741692,0.517287967104841,0.455896466288103,0.665907484285224,0.915744262054118,0.241852668819455,0.561855490763028,0.985218007706013,0.205320197692009,0.364270533691404,0.509018710740793,0.78553070193814,0.96507040335171,0.158104238530407,0.215909468944409,0.0160995449553704,0.559375699589817,0.64338642347323,0.806512958158931,0.133554074517705,0.729618727563692,0.970843962881601,0.583270757299093,0.240617002376224,0.786673468004547,0.163910805294334,0.611712909183578,0.715448614798046,0.452208994339981,0.0179279772927067,0.219606540132125,0.0490223521383334,0.478719299968766,0.0724831080055821,0.0173621858313094,0.165668200077535,0.675012373326143,0.180002436791557,0.631310260219156,0.112279384377939,0.115511329267671,0.659030560002906,0.207500230010777,0.181839744454792,0.21641256024244,0.98919029783255,0.0153179485322074,0.240975654400961,0.114493888305527,0.756759821421015,0.797787106068698,0.975450458378272,0.764500935365149,0.703901651040184,0.248717849725338,0.238668932248297,0.558456755995845,0.195518751452116,0.313061495285007,0.861265711121866,0.188177509005818,0.776346570985042,0.955791185219553,0.556855847537973,0.159884920471241,0.245210018875926,0.575988167684565,0.142246787913115,0.711317761584833,0.966463664353163,0.164281081450748,0.691564036127639,0.187345012553969,0.627772425215596,0.975268775571648,0.864920965687163,0.348057965489641,0.626528251253835,0.747098406598795,0.33278602042099,0.91300718931811,0.709167650358594,0.0623490683267164,0.678960993819776,0.25809715326362,"lung"
"TCGA-68-8250-01A",1247,6,355,354911,317,4,7181,3,2,165,1,57,0,108,234,106746,392,3,207,4,335,100,10569,1276,294,2,3,28,7,68,10,5,18,30,241,185,74,17,524,7,0,148,6294,0,7,194,5,1913,179,130219,0,161334,373,118,5,2955,3803,4,142,192,15,14,0,84,112,160918,16,12,0,184,0,33,0,0,357,6,16,153,143,0,25,5,62,0.960821482858873,0.771879529893413,0.825590246321502,0.0311753491712017,0.78798491261843,0.872615898957892,0.0240110829584238,0.78234842265958,0.452765267139,0.666520996970772,0.0371107006775724,0.0460168064265822,0.0707531636246801,0.850545683526173,0.796430197576213,0.856240636703885,0.931457526591881,0.581346652218355,0.652812934682304,0.976526086564345,0.495619992156678,0.145164597636437,0.647920555023374,0.83353154634923,0.952002656494817,0.743101650784839,0.504488060648783,0.0388982720450489,0.896379032552532,0.780169469504245,0.968839536018017,0.60850128166353,0.914030100727994,0.959588687134468,0.762443340204712,0.127309504866456,0.912501665330894,0.52242057689677,0.774900906889657,0.930767205688764,0.767279844922,0.0283272223597995,0.514957731833501,0.0807862548176657,0.412228447492056,0.120552144057097,0.0270447481097422,0.432193324217644,0.734064973379937,0.607755705647733,0.839673143529417,0.0888964739129167,0.0673807810098849,0.640248047608991,0.589179236641496,0.512296808491437,0.113244008418813,0.987558055378945,0.0172741531620366,0.161168421968275,0.0941019244793158,0.949453971474251,0.949144852935581,0.954952333222774,0.838239049943614,0.902408131169071,0.0445223805556954,0.431978086470466,0.712421984608245,0.0864933749922005,0.824870934437034,0.88664050555913,0.598335645685493,0.821467956903209,0.961054793597563,0.681193035941956,0.0401432573865831,0.239137237148315,0.574722713565233,0.433159256466944,0.699212728341523,0.921281055587513,0.523102920258286,0.766195012390871,0.337225519879174,0.849276942973298,0.94617183040606,0.873941940175774,0.377794138340057,0.872041016634319,0.794127239687508,0.518332571993321,0.945961461644226,0.827680962535133,0.0612914646839617,0.897060847079009,0.522338573815318,"lung"
"TCGA-22-5471-01A",108,57,12,257011,246,33,2,78,26,19,45,1853,1,25,82,272,375,15,6,17,366,88,21,6,44,2,9,56,196,1,2,101,16,6,572,13,711,17,22,26,1,225,13,0,19,252,168,963,16,10,3,104,301,277,7,62,8,138,40,247,427,17,15,0,14,89,72,56,0,35,1,65,0,0,1,6,47,20,85,0,3,5,393,0.973722890521698,0.793772128727753,0.858010037388599,0.0288480466060164,0.879940992043936,0.889191060718995,0.0146393019788385,0.419778770604584,0.0250937820599645,0.5054620178213,0.0595658415425877,0.0392457912397293,0.094072866018564,0.47338881362517,0.471723039171035,0.789941351307927,0.9919168375855,0.376615226259171,0.770001315277361,0.965374569151338,0.337009660802505,0.130704283409588,0.661567902899413,0.977337648801825,0.972778777861086,0.484825583145178,0.0140312387951419,0.024343181356756,0.944898657620012,0.925095053951943,0.893849044506212,0.379585705979387,0.81878925965516,0.965095118553994,0.804700402362667,0.056988373655758,0.934574868284527,0.3825151734431,0.810150461307811,0.941327702185432,0.519116947834584,0.0259526380695616,0.392006463207837,0.0463585203876027,0.842900597870116,0.0857000237690325,0.0303402145553743,0.0586079513595855,0.705581421696938,0.106522400191655,0.839391293812383,0.118362363294923,0.0918311180350886,0.850797768873739,0.0142977445717134,0.381462985495493,0.0164845386136182,0.987675308696692,0.0299730769511332,0.135817679866598,0.192308800368853,0.870355299199333,0.932156080374883,0.967283938196223,0.949547958438013,0.908072872865797,0.0194375540020324,0.32849523828784,0.879706304463343,0.0209920323160103,0.373525660393575,0.813771808292369,0.359122729726977,0.981747007305099,0.983798273837761,0.604593756941692,0.0153009126679691,0.419068908462809,0.261395723113573,0.307865790396957,0.623556043596966,0.974507251372603,0.268371318718222,0.955968146013673,0.0888422641037834,0.897846043127964,0.969279494713938,0.842412616315917,0.0684222754224964,0.977433864483167,0.957553646789655,0.54463515517892,0.897439794037908,0.912177665253903,0.0449981910083724,0.96186561656737,0.359752069781425,"lung"
"TCGA-98-A538-01A",45,21,31,136543,161,0,8,744,0,121,0,5,0,55,66,365,173,7,7,0,621,14,94,26,73,5,19,17,5,2,3,11,15,1,77,7,150,44,4,4,0,183,246,0,7,114,1,739,9,24,0,3770,1,33,60,7,126,3,22,116,2,9,10,1,30,1061,13,8,0,107,0,41,0,0,5,18,46,7,109,0,127,0,141,0.98095700042512,0.691741180124784,0.776939889128062,0.0625161286751283,0.468321083835575,0.745894348461464,0.127020488641403,0.257871228804809,0.0389025645222191,0.368951681368789,0.0411291353502392,0.0453602049875438,0.0833595987314125,0.70383723835234,0.340913536206092,0.775894396764704,0.983281054307054,0.491550028333414,0.647898194483101,0.984122635070296,0.416555308727584,0.257263950680823,0.613209236226424,0.960677712494613,0.967278174819645,0.603280711264983,0.0222209990036832,0.0149688491939939,0.220693184302902,0.770466326793141,0.831348450912544,0.457487134609173,0.862747972118564,0.949030900743711,0.758225291584484,0.203230407496417,0.932314229853358,0.436670756984961,0.710618051917662,0.856589603940411,0.410723817094408,0.0261196421738585,0.411975326183939,0.0497563770700169,0.637431670401227,0.0751506043704565,0.0261489166755674,0.0454091884162054,0.734560827435984,0.458848182717485,0.751734180692257,0.130375496352389,0.0887036684190452,0.812974926072395,0.0213986827497494,0.451687648864973,0.149090306106566,0.982651947734511,0.0158166845803107,0.168250291451639,0.119213598146844,0.705004059919961,0.492981692038191,0.969462073857211,0.851518951910382,0.852964039209526,0.117785733553176,0.368750695409507,0.677197308293291,0.154010296719264,0.246934797933135,0.913496208733302,0.462505303687918,0.973359212264622,0.977609850656609,0.649406786343719,0.209359209983079,0.22225171963433,0.354690600337522,0.372653465829848,0.70537985076846,0.978917847746943,0.380067378123696,0.891039968242887,0.187171924594195,0.664030842262906,0.946807256847792,0.876130762762492,0.135801943759344,0.860625097092351,0.890222307271228,0.374818474896875,0.834226734958192,0.816802714545659,0.0785689498111495,0.804017860873934,0.464906620670317,"lung"
"TCGA-18-3417-01A",26,5,20,125249,227,0,177,0,0,76,0,5,3,40,64,1624,95,1,12,2,70,12,521,30,43,0,0,10,2,0,4,1,9,0,76,2,13,25,22,5,0,10,666,0,4,77,3,908,7,13,0,10102,1,22,0,172,76,3,8,14,15,2,1,2,35,2208,1,0,0,17,2,12,0,0,13,0,45,6,118,0,351,0,3,0.987186209327591,0.690857632472276,0.718696642790146,0.0191695378561809,0.639719960930956,0.882377023533969,0.017885803750353,0.687242972273058,0.276939968010057,0.679542594613895,0.0295978394372195,0.0317696540301739,0.0422465602481421,0.580764467438446,0.750773547704672,0.638341288563085,0.968127015008025,0.587454079464894,0.621312434114819,0.98951173031596,0.407305561595741,0.325509810474219,0.635125191266768,0.951618332227907,0.949356202842752,0.672753634984476,0.409547640631924,0.0114655108050529,0.723522600194195,0.541071920921354,0.771869345010268,0.449193547696313,0.693552154282722,0.962554466707729,0.649757833136231,0.306086934001274,0.765664809714808,0.50041425995145,0.736373439443257,0.711973642281295,0.67946771212241,0.0209664531895061,0.50408215919459,0.0474313931905906,0.376907776197687,0.0799657116127697,0.0158510776238674,0.257674696565883,0.625590674541237,0.561443959846696,0.628713797358434,0.0802279103590834,0.0892960429517571,0.746060092760249,0.425382681233579,0.45664013056058,0.303546761800266,0.988368869842458,0.0142249730153905,0.170149241381181,0.0405234306092125,0.691214709479787,0.809720638475654,0.97531780159638,0.6399241386519,0.688428825390713,0.262069704612024,0.425305927549984,0.625296096636534,0.27663607076859,0.637721469861017,0.827725173657297,0.49803503519534,0.972514428255299,0.983559704532393,0.619124619628328,0.273679861310148,0.112583732211618,0.37460791852398,0.409144488449719,0.675458094663694,0.987213268133633,0.386830912464236,0.805432291265514,0.137418302795407,0.74384245893436,0.979039521285769,0.829664267037097,0.229200409275671,0.651695508109959,0.726545905519609,0.39904125081462,0.905086968644601,0.774658124124585,0.0603412994758096,0.698582527943055,0.517772563165031,"lung"
"TCGA-63-A5MS-01A",383,40,132,36828,121,1,1598,0,3,53,1,39,1,44,88,25502,88,0,50,1,133,70,2056,389,215,0,1,60,1,1,5,34,10,6,233,53,125,8,100,8,0,94,1357,0,4,133,1,555,15,15154,2,45747,44,29,2,646,743,0,30,48,12,4,2,29,22,34925,7,5,0,60,0,35,0,0,134,0,15,226,56,0,74,6,8485,0.984251667357687,0.680248580610576,0.748997670348899,0.115141542097214,0.734977785571302,0.973626363450907,0.169746943877054,0.593202175253385,0.366573654828246,0.54205439880109,0.072571797939505,0.0441017661288729,0.0908767767784897,0.659914756750101,0.523585621303736,0.762303639009935,0.963388233022206,0.0657385251247997,0.653637547792479,0.986100993970309,0.0782394169215117,0.311063037805305,0.563470664190904,0.900234631026247,0.946875958669869,0.0286871033840819,0.548346040136795,0.0246168121204097,0.897053146541088,0.841531146841302,0.891092501787036,0.0321679259478693,0.774310190102467,0.965200036264075,0.717590633986844,0.262206209982431,0.818020616335803,0.0457384216033874,0.707509744131158,0.912066221842473,0.621175002946751,0.030389276421862,0.107222675771388,0.0847322023104186,0.721506720402154,0.091454184446946,0.0283069071284169,0.359539603172246,0.637076629049181,0.465965584120638,0.714053022157623,0.1529385601807,0.111427904003176,0.761330465126864,0.521312224629908,0.0771447169961376,0.204332796865827,0.969052469471515,0.0272761845737807,0.23468491307625,0.149202002845885,0.834725839850911,0.899270474789709,0.969574853498834,0.814057401947004,0.764266263640731,0.252054472783435,0.0936145168095815,0.726671124042378,0.293187295614814,0.519448604838356,0.92451043004027,0.0603903306532095,0.833123525873081,0.950562745856688,0.554539318899816,0.258304136852794,0.276852419112994,0.593862639443895,0.0312418057685464,0.728983109137609,0.966215785943317,0.0357068762871747,0.787524037124274,0.527267707446919,0.728569216375116,0.986379200992204,0.899436723877976,0.321187058698634,0.800230714109253,0.791727388928273,0.499059489533641,0.9002631156103,0.735883165578857,0.0814561284466883,0.76251873213322,0.120946447687126,"lung"
"TCGA-39-5040-01A",414,61,44,148434,252,0,339,3,16,214,0,8,1,106,368,16248,9230,1,36,1,393,121,1170,110,382,2,9,28,1,51,11,1,9,3,1346,35,421,63,28,16,0,358,87,1,30,413,63,5928,59,9312,0,13098,14,10,13,186,561,5,36,389,62,237,0,17,64,30073,26,10,0,46,3,29,0,0,57,9,24,41,210,0,0,3,320,0.983235066202659,0.803862544161398,0.822566721906749,0.0346258681291598,0.708983064801129,0.949280548751616,0.0383915620965824,0.148638092556634,0.190804350346667,0.347127712830624,0.315971907032123,0.0470930493551835,0.471134777210974,0.698011946989685,0.261282660180855,0.797050582948831,0.909417358874268,0.470993700934397,0.748063245744173,0.9839024159023,0.426369719346196,0.202558178420259,0.680683961317006,0.863575649198707,0.944304070459062,0.577535006102523,0.288080488511704,0.313378418132715,0.709667290904679,0.914573287976112,0.939044595610194,0.49123258705715,0.88417247238045,0.959070133466334,0.821608332237998,0.129450752676924,0.846848514092634,0.433126698202886,0.822321184511216,0.879434037842286,0.304909913799507,0.0351597934606896,0.455027896514747,0.323130294576071,0.714161321525409,0.347734206852422,0.0256308488954299,0.209097156034236,0.796277788310686,0.123965082407579,0.842391468696024,0.148555612328911,0.0899671426038694,0.904387961771877,0.376964627538681,0.45701339586275,0.605599840850035,0.987867810998506,0.0184973448765339,0.179727414562867,0.0841231898055826,0.910424127183024,0.925283298985386,0.96515223964699,0.917000971369228,0.933243407530064,0.305899109772711,0.403402515616803,0.672737696285124,0.370116163013217,0.124447343339621,0.583318483055405,0.471807689816039,0.969674806907535,0.962022033389576,0.700260735146859,0.0352736484138139,0.205883154287849,0.458155408830129,0.43510394824917,0.481784707955077,0.932716475206957,0.393462707090127,0.25674629357968,0.54445665597344,0.746370657925956,0.969547932375839,0.653342254006257,0.237656778229817,0.912167309679942,0.887460030567576,0.242467677447151,0.921172093271025,0.876866785523585,0.0531365093577142,0.659336155881555,0.465403114709306,"lung"
"TCGA-22-4609-01A",3685,29,618,323504,428,7,2737,183,8,281,106,94,7,203,413,391779,736,4,685,915,1488,315,25100,1337,510,28,11,136,309,0,27,38,207,2,504,60,679,65,512,27,4,180,14499,0,25,203,74,1132,146,198953,2,473148,296,463,13,10566,8667,1090,186,229,638,10,2,518,246,407514,69,415,0,474,9,70,0,0,1002,5,45,747,303,0,290,8,207,0.980042265177419,0.748055580928862,0.772962552006319,0.0627180775933151,0.792518326190724,0.896508710660123,0.0828161885804435,0.600279622898634,0.397997819309602,0.58707812855441,0.102145962404269,0.0386214063745799,0.109255057021216,0.702854346152084,0.611891987586396,0.787077290412122,0.923140537394908,0.520029689930169,0.655102495085403,0.983267264303701,0.416846581753003,0.217033341864799,0.564113224582832,0.869337467923472,0.953300641338421,0.553839178441274,0.462833018622905,0.0644133590692927,0.857030768625365,0.752067775702853,0.866653168150202,0.414985466196822,0.855195401051064,0.96951778101149,0.677180239253997,0.179875118883592,0.911625851100404,0.393628275432913,0.682480049484454,0.89182991298527,0.629653457612159,0.0342121059003737,0.473517791246572,0.100050076516542,0.717231139044842,0.132196975545916,0.0204497083657075,0.36714016435232,0.721549328225301,0.426018341943739,0.76153947614126,0.132858197174858,0.124116355406618,0.792159936088527,0.453638323121579,0.363424897996547,0.150244688485625,0.98419813908179,0.017650926267037,0.186496662073039,0.101734533229854,0.864260748551182,0.874105978082021,0.97181653286575,0.902536966306428,0.805001414013429,0.154258068564564,0.376549845017576,0.710338180186359,0.205656726745744,0.533142483094921,0.858180657789596,0.453163567285121,0.830003904227262,0.936229903023012,0.584940482223752,0.120144402297755,0.258315637147554,0.537115814514895,0.366929952397279,0.668194433345859,0.912651994720858,0.388152912557671,0.836442481323849,0.257574860614403,0.87060023786488,0.979817934106013,0.830681113189316,0.318181250709581,0.843510113183653,0.791598507114477,0.119487073658765,0.900916035265958,0.796519651573008,0.0601098091886103,0.881569277804823,0.46579049118922,"lung"
"TCGA-77-7463-01A",201,8,232,378561,118,0,333,1253,0,114,0,41,0,15,113,39827,95,3,102,7,396,86,3357,639,66,4,9,72,21,84,1,62,43,0,118,26,23,3,212,24,0,109,8755,0,3,24,0,320,15,7584,0,107732,18,40,30,67,2396,5,30,331,65,8,1,55,58,73131,15,8,0,193,0,48,0,0,175,5,6,152,61,0,553,1,682,0.986240333754827,0.506585627516514,0.842066671514884,0.0309654643037655,0.850693488619016,0.881973634214812,0.0250271309458596,0.460453179964098,0.0390383355818057,0.517885594770718,0.0339493391860169,0.0293791994773023,0.0686444229606143,0.339870536908341,0.555890887552451,0.650774698648231,0.943780873753423,0.456462461325782,0.687185497436358,0.46410324023928,0.405766121679552,0.115546491479739,0.664580590143886,0.840313027739646,0.973296742342503,0.559967115135279,0.0218566900842874,0.0215548772105247,0.374751272378899,0.816084616475981,0.640807495727712,0.417266123778527,0.670332979833264,0.941101751164054,0.7639597411176,0.16481176336043,0.544354076432784,0.146557924718039,0.778031074737889,0.693978063919615,0.597757953851145,0.0245108976401568,0.419154583015074,0.058294937168003,0.419169289256522,0.104064335400876,0.0227270922917726,0.0499479080486244,0.666962288595385,0.37211642903288,0.700648466989299,0.158002282362263,0.0813938401680554,0.577623752274386,0.0138878612608827,0.33492542699635,0.0461204726121873,0.971053906622058,0.0128642584437167,0.13016059031233,0.0627942568445766,0.479556607640481,0.384676802723149,0.679311139828453,0.9250322606322,0.880669077203449,0.53390590363352,0.357334575354708,0.465689916165958,0.557092218091151,0.435956591639451,0.883883166550455,0.395548808260467,0.896302691829233,0.960081526583234,0.697610878520459,0.082364868233045,0.190444115769096,0.535320487711177,0.348774698918817,0.667853204528574,0.95860374333874,0.355182570111713,0.919554171462979,0.282626790608616,0.4968313302959,0.976099525572003,0.887480786325008,0.305373254154072,0.573053712898879,0.872492199734175,0.496273122491896,0.888857214386457,0.838167663955742,0.0488623292622362,0.614105335568028,0.480423685196359,"lung"
